"","D2_indiv","D1_indiv","logl_ratio","num_loc"
"108904","M145835","M145922",-11.8719127772529,95
"108905","M145835","M145923",-2.79435040766189,94
"108906","M145835","M145924",-9.92484628913589,95
"108907","M145835","M145925",-6.12006386577451,95
"108908","M145835","M145926",-12.2126893113983,95
"108909","M145835","M145927",-14.8130682926369,95
"108910","M145835","M145928",-12.416282379428,94
"108911","M145835","M145929",-16.2625460983364,93
"108912","M145835","M145930",-11.482453187974,94
"108913","M145835","M145931",-12.4440176940216,94
"108914","M145835","M145932",-13.3514507448401,95
"108915","M145835","M145933",-15.0154809094718,92
"108916","M145835","M145934",-15.0324817763948,95
"108917","M145835","M145935",-9.49293815451801,95
"108918","M145835","M145936",-6.43240431002059,95
"108919","M145835","M145937",-13.533366527926,95
"108920","M145835","M145938",-13.5550109107333,94
"108921","M145835","M145939",-14.5687475028403,94
"108922","M145835","M145940",-14.2869518610246,95
"108923","M145835","M145941",-7.2763720118216,95
"108924","M145835","M145942",-18.9192242706806,94
"108925","M145835","M145943",-10.8375568487459,94
"108926","M145835","M145944",-11.7127241033893,94
"108927","M145835","M145945",-10.8027727946394,95
"108928","M145835","M145946",-9.07569178853422,95
"108929","M145835","M145947",-10.8182181731715,93
"108930","M145835","M145948",-21.3688482948671,93
"108931","M145835","M145949",-6.69510277694352,94
"108932","M145835","M145950",-16.4282926606096,93
"108933","M145835","M145951",-14.2153149808761,95
"108934","M145835","M145952",-4.27828192014752,94
"108935","M145835","M145953",-11.4004118763331,95
"108936","M145835","M145954",-7.25682484202496,94
"108937","M145835","M145955",-9.38599769904833,95
"108938","M145835","M145956",-13.7679759056475,94
"108939","M145835","M145957",-17.2619593475259,94
"108940","M145835","M145958",-8.11095576795479,94
"108941","M145835","M145959",-13.2427636727977,94
"108942","M145835","M145960",-9.30753012970555,92
"108943","M145835","M145961",-14.0597276153361,93
"108944","M145835","M145962",-11.7676005803885,94
"108945","M145835","M145963",-10.2174599510878,95
"108946","M145835","M145964",-19.9463569826469,94
"108947","M145835","M145965",-2.71309703622744,82
"108948","M145835","M145966",-11.2375326391117,95
"108949","M145835","M145967",-15.6047053062312,95
"108950","M145835","M145968",-6.99869517874297,95
"108951","M145835","M145969",-9.49349518725796,83
"108952","M145835","M145970",-0.596839009746777,82
"108953","M145835","M145971",-11.0115490466076,95
"108954","M145835","M145972",-9.88623036104272,91
"108955","M145835","M145973",-10.0116261491139,92
"108956","M145835","M145974",-7.38958569963141,95
"108957","M145835","M145975",-11.4801696152391,94
"108958","M145835","M145976",-17.5620095320778,92
"108959","M145836","M145837",-1.05306106372163,95
"108960","M145836","M145838",-11.2614591034996,94
"108961","M145836","M145839",-7.48607171223662,94
"108962","M145836","M145840",-16.2680159548088,95
"108963","M145836","M145841",-7.08591990852617,95
"108964","M145836","M145842",-13.5143506813249,95
"108965","M145836","M145843",-10.9616003782057,95
"108966","M145836","M145844",-7.95415092128764,94
"108967","M145836","M145845",-22.7673957663285,95
"108968","M145836","M145846",-6.55460314945187,95
"108969","M145836","M145847",-18.6443658762858,95
"108970","M145836","M145848",-9.33875799784002,95
"108971","M145836","M145849",-10.0359676293924,94
"108972","M145836","M145850",-8.09206734932151,95
"108973","M145836","M145851",-11.8633064324071,95
"108974","M145836","M145852",-14.6205745948636,95
"108975","M145836","M145853",-25.6007204596422,95
"108976","M145836","M145854",-13.7117291062926,94
"108977","M145836","M145855",-17.7927628533335,95
"108978","M145836","M145856",-35.8691287706406,95
"108979","M145836","M145857",-15.5461592081095,94
"108980","M145836","M145858",-24.5053226902094,95
"108981","M145836","M145859",-13.2216815886717,95
"108982","M145836","M145860",-15.3478092945462,94
"108983","M145836","M145861",-14.5775334010491,95
"108984","M145836","M145862",-20.3001900699116,95
"108985","M145836","M145863",-20.9589381619151,94
"108986","M145836","M145864",-11.3771085828944,93
"108987","M145836","M145865",-6.54709334703715,95
"108988","M145836","M145866",-21.317073712257,94
"108989","M145836","M145867",-20.3381662276321,95
"108990","M145836","M145868",-19.1656130023486,95
"108991","M145836","M145869",-16.1280811997349,95
"108992","M145836","M145870",-14.1535612423975,95
"108993","M145836","M145871",-11.9528602595715,94
"108994","M145836","M145872",-19.2713688729623,95
"108995","M145836","M145873",-21.973784612906,91
"108996","M145836","M145874",-16.0158989520171,94
"108997","M145836","M145875",-15.7519727968784,95
"108998","M145836","M145876",-7.90204877377064,95
"108999","M145836","M145877",-17.2723770009923,95
"109000","M145836","M145878",-8.416973810814,95
"109001","M145836","M145879",-11.240697337882,95
"109002","M145836","M145880",-21.6955369034927,95
"109003","M145836","M145881",-21.353026788629,95
"109004","M145836","M145882",-6.87322571499902,95
"109005","M145836","M145883",-13.5871731829035,95
"109006","M145836","M145884",-12.0305268024526,93
"109007","M145836","M145885",-10.1663352852016,94
"109008","M145836","M145886",-20.3139959818647,94
"109009","M145836","M145887",-8.13933009116445,95
"109010","M145836","M145888",-18.6007824413332,93
"109011","M145836","M145889",-13.7551140615727,95
"109012","M145836","M145890",-20.7922176923445,95
"109013","M145836","M145891",-9.69109725460908,94
"109014","M145836","M145892",-22.3266437084925,95
"109015","M145836","M145893",-15.423559166053,95
"109016","M145836","M145894",-6.55000276943594,94
"109017","M145836","M145895",-14.3826748228902,95
"109018","M145836","M145896",-19.9253338258142,93
"109019","M145836","M145897",-12.8507924519343,95
"109020","M145836","M145898",-16.7455766651946,95
"109021","M145836","M145899",-14.6757736182144,94
"109022","M145836","M145900",-20.4494106099785,95
"109023","M145836","M145901",-14.9066036117258,95
"109024","M145836","M145902",-6.91843798771757,93
"109025","M145836","M145903",-12.5334107071183,95
"109026","M145836","M145904",-13.6801369920156,94
"109027","M145836","M145905",-18.4396119372913,95
"109028","M145836","M145906",-23.5616652477082,95
"109029","M145836","M145907",-9.42113992025279,95
"109030","M145836","M145908",-10.6623082329936,94
"109031","M145836","M145909",-1.94702206727505,95
"109032","M145836","M145910",-27.7068213804977,94
"109033","M145836","M145911",-5.20888621598854,93
"109034","M145836","M145912",-19.1516752672875,94
"109035","M145836","M145913",-9.33224313190337,95
"109036","M145836","M145914",-22.8778722956997,95
"109037","M145836","M145915",-12.7235867237776,95
"109038","M145836","M145916",-14.9858617881436,95
"109039","M145836","M145917",-19.857499097288,95
"109040","M145836","M145918",-26.2754843074385,95
"109041","M145836","M145919",-5.76131769730137,86
"109042","M145836","M145920",-21.5534151428676,94
"109043","M145836","M145921",-13.7463180684601,93
"109044","M145836","M145922",-2.38044385780868,95
"109045","M145836","M145923",-19.5254101213923,94
"109046","M145836","M145924",-8.89234860347933,95
"109047","M145836","M145925",-14.5635868808913,95
"109048","M145836","M145926",-18.732425755707,95
"109049","M145836","M145927",-2.66070814774708,95
"109050","M145836","M145928",-14.8018654896366,94
"109051","M145836","M145929",-12.622882088571,93
"109052","M145836","M145930",-15.0094186067063,94
"109053","M145836","M145931",-14.9373375631371,94
"109054","M145836","M145932",-13.4186848365689,95
"109055","M145836","M145933",-20.3324994177337,92
"109056","M145836","M145934",-11.6096877958599,95
"109057","M145836","M145935",-12.9809612034048,95
"109058","M145836","M145936",-15.8309311348622,95
"109059","M145836","M145937",-15.4796119152688,95
"109060","M145836","M145938",-16.7022452223212,94
"109061","M145836","M145939",-5.45417235279254,94
"109062","M145836","M145940",-17.4397908443061,95
"109063","M145836","M145941",-12.7238168416022,95
"109064","M145836","M145942",-28.6770357747142,94
"109065","M145836","M145943",-14.0562550955691,94
"109066","M145836","M145944",-17.9505621140707,94
"109067","M145836","M145945",-18.9364273577275,95
"109068","M145836","M145946",-17.5603232872656,95
"109069","M145836","M145947",-9.77556595455847,93
"109070","M145836","M145948",-20.3813652559293,93
"109071","M145836","M145949",-8.51182372071496,94
"109072","M145836","M145950",-22.0100981790609,93
"109073","M145836","M145951",-14.8174672505519,95
"109074","M145836","M145952",-15.4420733291499,94
"109075","M145836","M145953",-19.5279054169441,95
"109076","M145836","M145954",-11.7287638627283,94
"109077","M145836","M145955",-16.4873045043935,95
"109078","M145836","M145956",-17.0897271908364,94
"109079","M145836","M145957",-16.7677342609684,94
"109080","M145836","M145958",-3.87640463639188,94
"109081","M145836","M145959",-13.3982568423172,94
"109082","M145836","M145960",-11.7635452518151,92
"109083","M145836","M145961",-19.140592452771,93
"109084","M145836","M145962",-14.4763836828143,94
"109085","M145836","M145963",-21.8174036981894,95
"109086","M145836","M145964",-15.0381140782807,94
"109087","M145836","M145965",-10.5822564406604,82
"109088","M145836","M145966",-22.123473569089,95
"109089","M145836","M145967",-20.0775732029418,95
"109090","M145836","M145968",-20.426114511415,95
"109091","M145836","M145969",-16.7305196252995,83
"109092","M145836","M145970",-6.47874569221386,82
"109093","M145836","M145971",-16.3841899968279,95
"109094","M145836","M145972",-11.7753609401079,91
"109095","M145836","M145973",-10.5386926399311,92
"109096","M145836","M145974",-26.105206687041,95
"109097","M145836","M145975",-13.8596453259111,94
"109098","M145836","M145976",-9.89251779438117,92
"109099","M145837","M145838",-9.97618338656055,94
"109100","M145837","M145839",-21.6912559976447,94
"109101","M145837","M145840",-12.0901797152054,95
"109102","M145837","M145841",-13.6017684203985,95
"109103","M145837","M145842",-11.8331822288267,95
"109104","M145837","M145843",-9.63443477142521,95
"109105","M145837","M145844",-11.6500077279644,94
"109106","M145837","M145845",-13.0978947645933,95
"109107","M145837","M145846",-12.2683065600363,95
"109108","M145837","M145847",-20.5391208224781,95
"109109","M145837","M145848",-14.1990828989168,95
"109110","M145837","M145849",-5.61518966017948,94
"109111","M145837","M145850",-15.6754837511994,95
"109112","M145837","M145851",-14.8286436972837,95
"109113","M145837","M145852",-18.5943145661484,95
"109114","M145837","M145853",-19.458054581654,95
"109115","M145837","M145854",-18.6333621706959,94
"109116","M145837","M145855",-7.80364876356022,95
"109117","M145837","M145856",-24.1855512359879,95
"109118","M145837","M145857",-11.8633489377586,94
"109119","M145837","M145858",-12.5052397827094,95
"109120","M145837","M145859",-12.2872204476557,95
"109121","M145837","M145860",-22.6668831516536,94
"109122","M145837","M145861",-18.1960859284581,95
"109123","M145837","M145862",-24.5081960275441,95
"109124","M145837","M145863",-23.5691346431297,94
"109125","M145837","M145864",-10.9588251428089,93
"109126","M145837","M145865",-7.30742608524996,95
"109127","M145837","M145866",-15.9022933295883,94
"109128","M145837","M145867",-14.461118894225,95
"109129","M145837","M145868",-7.8734556992375,95
"109130","M145837","M145869",-20.1151238600441,95
"109131","M145837","M145870",-14.7870400665303,95
"109132","M145837","M145871",-6.96615030959357,94
"109133","M145837","M145872",-11.5878678832731,95
"109134","M145837","M145873",-24.7910648169528,91
"109135","M145837","M145874",-10.2418234501285,94
"109136","M145837","M145875",-15.3360641926518,95
"109137","M145837","M145876",-11.4611934073835,95
"109138","M145837","M145877",-20.2287796023113,95
"109139","M145837","M145878",-13.9990586367995,95
"109140","M145837","M145879",-10.2425623401661,95
"109141","M145837","M145880",-27.4771934555264,95
"109142","M145837","M145881",-8.8602532119198,95
"109143","M145837","M145882",-5.82271444814603,95
"109144","M145837","M145883",-0.400244003233144,95
"109145","M145837","M145884",-10.4839196907348,93
"109146","M145837","M145885",-7.68739575473701,94
"109147","M145837","M145886",-12.4904358587442,94
"109148","M145837","M145887",-14.3013133283681,95
"109149","M145837","M145888",-12.169108048976,93
"109150","M145837","M145889",-18.1787319858072,95
"109151","M145837","M145890",-21.66484551651,95
"109152","M145837","M145891",-13.0835566782054,94
"109153","M145837","M145892",-25.5436515533285,95
"109154","M145837","M145893",-18.1699918870811,95
"109155","M145837","M145894",-22.6706837173922,94
"109156","M145837","M145895",-12.9224719569308,95
"109157","M145837","M145896",-25.5151919002675,93
"109158","M145837","M145897",-12.4756931259617,95
"109159","M145837","M145898",-13.5424554288785,95
"109160","M145837","M145899",-10.0925865131694,94
"109161","M145837","M145900",-11.808690973097,95
"109162","M145837","M145901",-11.2819392257165,95
"109163","M145837","M145902",-8.72820811089315,93
"109164","M145837","M145903",-16.2702099442191,95
"109165","M145837","M145904",-13.6701530377243,94
"109166","M145837","M145905",-12.9077211158665,95
"109167","M145837","M145906",-15.2188809490278,95
"109168","M145837","M145907",-15.2879841627457,95
"109169","M145837","M145908",-15.6887210582327,94
"109170","M145837","M145909",-14.2700445960243,95
"109171","M145837","M145910",-17.3445631853294,94
"109172","M145837","M145911",-1.53518866778823,93
"109173","M145837","M145912",-8.57164737829069,94
"109174","M145837","M145913",-11.2391782775822,95
"109175","M145837","M145914",-20.8809317056953,95
"109176","M145837","M145915",-6.96007514545572,95
"109177","M145837","M145916",-8.43121307674621,95
"109178","M145837","M145917",-17.0571974000657,95
"109179","M145837","M145918",-12.2235633012555,95
"109180","M145837","M145919",-4.14461488755318,86
"109181","M145837","M145920",-13.7376337649386,94
"109182","M145837","M145921",-17.04560493474,93
"109183","M145837","M145922",-12.6902117027796,95
"109184","M145837","M145923",-16.2486195204786,94
"109185","M145837","M145924",-5.78712491871496,95
"109186","M145837","M145925",-9.32443005423698,95
"109187","M145837","M145926",-4.90254110326052,95
"109188","M145837","M145927",-7.46264101646042,95
"109189","M145837","M145928",-19.9020940514879,94
"109190","M145837","M145929",-16.419788990557,93
"109191","M145837","M145930",-17.9074294707249,94
"109192","M145837","M145931",-20.1773567054609,94
"109193","M145837","M145932",-15.1726547883137,95
"109194","M145837","M145933",-26.7473909575109,92
"109195","M145837","M145934",-23.1221528150743,95
"109196","M145837","M145935",-21.0620335103119,95
"109197","M145837","M145936",-10.9515969420028,95
"109198","M145837","M145937",-19.8312619395221,95
"109199","M145837","M145938",-11.4580525905508,94
"109200","M145837","M145939",-8.16397188715567,94
"109201","M145837","M145940",-8.13099950286332,95
"109202","M145837","M145941",-10.164648968998,95
"109203","M145837","M145942",-20.0079641568007,94
"109204","M145837","M145943",-3.80654456887727,94
"109205","M145837","M145944",-9.02677409644471,94
"109206","M145837","M145945",-10.5497081996149,95
"109207","M145837","M145946",-12.4173765876697,95
"109208","M145837","M145947",-22.6409366958731,93
"109209","M145837","M145948",-9.73194553356582,93
"109210","M145837","M145949",-13.4252048529,94
"109211","M145837","M145950",-11.7350944768273,93
"109212","M145837","M145951",-11.038511137106,95
"109213","M145837","M145952",-8.44654885933293,94
"109214","M145837","M145953",-22.7628586516539,95
"109215","M145837","M145954",-16.3319792716321,94
"109216","M145837","M145955",-18.9582275774212,95
"109217","M145837","M145956",-11.0447069365256,94
"109218","M145837","M145957",-11.7499833964328,94
"109219","M145837","M145958",-6.96286845793832,94
"109220","M145837","M145959",-12.112072219399,94
"109221","M145837","M145960",-1.40358495721278,92
"109222","M145837","M145961",-11.5207788489879,93
"109223","M145837","M145962",-8.2736050892162,94
"109224","M145837","M145963",-18.3776627389167,95
"109225","M145837","M145964",-18.1095142942794,94
"109226","M145837","M145965",-13.2072461654896,82
"109227","M145837","M145966",-17.2636721733394,95
"109228","M145837","M145967",-8.21140759289883,95
"109229","M145837","M145968",-23.2429231532391,95
"109230","M145837","M145969",-7.22575921361449,83
"109231","M145837","M145970",-8.75838392828814,82
"109232","M145837","M145971",-7.81914482006058,95
"109233","M145837","M145972",-7.25515394756374,91
"109234","M145837","M145973",-9.03977314240346,92
"109235","M145837","M145974",-19.1355281556613,95
"109236","M145837","M145975",-19.8568220821659,94
"109237","M145837","M145976",-17.3655531100673,92
"109238","M145838","M145839",-14.7318341531554,93
"109239","M145838","M145840",-4.97498500934174,94
"109240","M145838","M145841",-13.1035229994483,94
"109241","M145838","M145842",-4.87385096687004,94
"109242","M145838","M145843",-12.184024540596,94
"109243","M145838","M145844",-6.23907525206097,93
"109244","M145838","M145845",-16.9094361938312,94
"109245","M145838","M145846",-13.4867507196736,94
"109246","M145838","M145847",-15.1939984983123,94
"109247","M145838","M145848",-5.14571948026595,94
"109248","M145838","M145849",-6.03587508769987,93
"109249","M145838","M145850",-12.2649906490059,94
"109250","M145838","M145851",-8.76291440360494,94
"109251","M145838","M145852",-9.56539438487587,94
"109252","M145838","M145853",-20.4480060822198,94
"109253","M145838","M145854",-6.45388034270872,93
"109254","M145838","M145855",-14.6008636573303,94
"109255","M145838","M145856",-18.9632080233656,94
"109256","M145838","M145857",-12.522236159566,93
"109257","M145838","M145858",-3.15241633366738,94
"109258","M145838","M145859",-0.423828340041982,94
"109259","M145838","M145860",-14.4998381177852,93
"109260","M145838","M145861",-12.3274277288776,94
"109261","M145838","M145862",-16.4902477313354,94
"109262","M145838","M145863",-14.1095966262423,93
"109263","M145838","M145864",-4.37130218337849,92
"109264","M145838","M145865",-16.2389113042147,94
"109265","M145838","M145866",-18.8895227235642,93
"109266","M145838","M145867",-8.44127611514292,94
"109267","M145838","M145868",-7.2334654110318,94
"109268","M145838","M145869",-15.8584106099088,94
"109269","M145838","M145870",-10.333776426444,94
"109270","M145838","M145871",-17.7809784176937,94
"109271","M145838","M145872",-18.2753495855451,94
"109272","M145838","M145873",-12.6006361972682,90
"109273","M145838","M145874",-19.5250441640058,93
"109274","M145838","M145875",-18.2173776672984,94
"109275","M145838","M145876",-18.0354124515495,94
"109276","M145838","M145877",-14.9342189429271,94
"109277","M145838","M145878",-8.71426953239954,94
"109278","M145838","M145879",-21.8216021089152,94
"109279","M145838","M145880",-12.4728218709058,94
"109280","M145838","M145881",-16.035268290658,94
"109281","M145838","M145882",-23.214582598177,94
"109282","M145838","M145883",-17.9548692812867,94
"109283","M145838","M145884",-20.4358257806549,92
"109284","M145838","M145885",-7.09940911413512,94
"109285","M145838","M145886",-19.1380224116703,93
"109286","M145838","M145887",-9.41492442423017,94
"109287","M145838","M145888",-6.65959994127239,92
"109288","M145838","M145889",-15.2508983242836,94
"109289","M145838","M145890",-22.6053088162326,94
"109290","M145838","M145891",-16.040407329105,93
"109291","M145838","M145892",-31.7334673555119,94
"109292","M145838","M145893",-21.149622234956,94
"109293","M145838","M145894",-6.82874318526881,93
"109294","M145838","M145895",-19.6338326629926,94
"109295","M145838","M145896",-15.8083716784274,93
"109296","M145838","M145897",-8.3712448624458,94
"109297","M145838","M145898",-15.6280220496946,94
"109298","M145838","M145899",-15.3963107261926,93
"109299","M145838","M145900",-20.154173392104,94
"109300","M145838","M145901",-17.7451085031432,94
"109301","M145838","M145902",-14.3128283081608,92
"109302","M145838","M145903",-21.0394898330415,94
"109303","M145838","M145904",-14.6022249471832,93
"109304","M145838","M145905",-14.839645932071,94
"109305","M145838","M145906",-16.096325498353,94
"109306","M145838","M145907",-12.0350438625353,94
"109307","M145838","M145908",-11.4637159956519,93
"109308","M145838","M145909",-7.39788679117547,94
"109309","M145838","M145910",-15.5127574213231,93
"109310","M145838","M145911",-11.1129788223176,93
"109311","M145838","M145912",-17.1189234666308,93
"109312","M145838","M145913",-17.7572969600744,94
"109313","M145838","M145914",-22.0595000963173,94
"109314","M145838","M145915",-13.2751687944966,94
"109315","M145838","M145916",-9.01230684849122,94
"109316","M145838","M145917",-25.0463417764294,94
"109317","M145838","M145918",-21.4823514136663,94
"109318","M145838","M145919",-11.251125666676,86
"109319","M145838","M145920",-12.760950941246,93
"109320","M145838","M145921",-17.6007359692035,92
"109321","M145838","M145922",-9.93027391446888,94
"109322","M145838","M145923",-19.5029579873165,93
"109323","M145838","M145924",-12.6092521250183,94
"109324","M145838","M145925",-17.3451285383519,94
"109325","M145838","M145926",-14.387999153505,94
"109326","M145838","M145927",-16.7837614728676,94
"109327","M145838","M145928",-15.2637726079332,93
"109328","M145838","M145929",-12.8639314681674,93
"109329","M145838","M145930",-13.2089148093939,93
"109330","M145838","M145931",-10.8797351136069,93
"109331","M145838","M145932",-14.9080198073934,94
"109332","M145838","M145933",-20.9552374030739,92
"109333","M145838","M145934",-11.9592563323875,94
"109334","M145838","M145935",-15.5303874173354,94
"109335","M145838","M145936",-16.680756092644,94
"109336","M145838","M145937",-13.2958525393777,94
"109337","M145838","M145938",-3.11290256473796,93
"109338","M145838","M145939",-16.7109638437869,93
"109339","M145838","M145940",-13.4007259842008,94
"109340","M145838","M145941",-20.541859179546,94
"109341","M145838","M145942",-19.2587480744934,93
"109342","M145838","M145943",-13.1380117373989,93
"109343","M145838","M145944",-14.5301096709211,93
"109344","M145838","M145945",-3.39286729480491,94
"109345","M145838","M145946",-15.3088964927312,94
"109346","M145838","M145947",-5.23212770612278,93
"109347","M145838","M145948",-14.636423874849,92
"109348","M145838","M145949",-22.9230356392361,93
"109349","M145838","M145950",-23.0621849175944,92
"109350","M145838","M145951",-14.80500376525,94
"109351","M145838","M145952",-11.2811601120485,93
"109352","M145838","M145953",-21.3296144911987,94
"109353","M145838","M145954",-21.7232451849013,93
"109354","M145838","M145955",-12.2715019805439,94
"109355","M145838","M145956",-15.650982385377,93
"109356","M145838","M145957",-12.0097860513575,93
"109357","M145838","M145958",-17.4485507262298,93
"109358","M145838","M145959",-17.7249112938671,93
"109359","M145838","M145960",-8.3673212506804,91
"109360","M145838","M145961",-12.8419952253679,92
"109361","M145838","M145962",-21.9099805052186,93
"109362","M145838","M145963",-24.7705246369022,94
"109363","M145838","M145964",-16.7763687819799,93
"109364","M145838","M145965",-8.71508689016174,81
"109365","M145838","M145966",-12.3382187536788,94
"109366","M145838","M145967",-18.9747517574864,94
"109367","M145838","M145968",-18.941393093284,94
"109368","M145838","M145969",-16.3777693514569,83
"109369","M145838","M145970",-4.83140802143199,82
"109370","M145838","M145971",-11.0418228406347,94
"109371","M145838","M145972",-19.0212097717299,91
"109372","M145838","M145973",-17.2850268228404,92
"109373","M145838","M145974",-20.6283606290684,94
"109374","M145838","M145975",-18.9307371909168,93
"109375","M145838","M145976",-16.2180681656621,91
"109376","M145839","M145840",-13.5100751228583,94
"109377","M145839","M145841",-10.923020157186,94
"109378","M145839","M145842",-18.6690710195651,94
"109379","M145839","M145843",-12.5828883920239,94
"109380","M145839","M145844",-8.8193365076708,93
"109381","M145839","M145845",-14.8334480134655,94
"109382","M145839","M145846",-13.8137957466547,94
"109383","M145839","M145847",-12.8130845708467,94
"109384","M145839","M145848",-13.4396337155673,94
"109385","M145839","M145849",-13.0447756414469,93
"109386","M145839","M145850",-1.93758878170894,94
"109387","M145839","M145851",-5.73748686533993,94
"109388","M145839","M145852",-14.5360863251115,94
"109389","M145839","M145853",-17.9714295632017,94
"109390","M145839","M145854",-12.9875950417615,93
"109391","M145839","M145855",-20.0647188264289,94
"109392","M145839","M145856",-17.8048513773688,94
"109393","M145839","M145857",-12.8228644861935,93
"109394","M145839","M145858",-15.6395209708811,94
"109395","M145839","M145859",-12.2725507430042,94
"109396","M145839","M145860",-14.3525714999277,93
"109397","M145839","M145861",-11.1336697346103,94
"109398","M145839","M145862",-9.31725010555645,94
"109399","M145839","M145863",-11.1099436786369,94
"109400","M145839","M145864",-15.9487969787555,93
"109401","M145839","M145865",-19.7097248637943,94
"109402","M145839","M145866",-11.2756924968011,94
"109403","M145839","M145867",-18.7661862613367,94
"109404","M145839","M145868",-18.0555668308418,94
"109405","M145839","M145869",-31.2044763923211,94
"109406","M145839","M145870",-25.6623023079153,94
"109407","M145839","M145871",-9.68389930723512,93
"109408","M145839","M145872",-8.71652545966489,94
"109409","M145839","M145873",-12.4562420535042,90
"109410","M145839","M145874",-7.12618563621004,93
"109411","M145839","M145875",-20.2079654840916,94
"109412","M145839","M145876",-22.7798459883524,94
"109413","M145839","M145877",-22.0623435550904,94
"109414","M145839","M145878",-11.0573024540025,94
"109415","M145839","M145879",-18.2387440481936,94
"109416","M145839","M145880",-10.8354491722848,94
"109417","M145839","M145881",-17.5836202323583,94
"109418","M145839","M145882",-17.8704935988037,94
"109419","M145839","M145883",-25.2576494525952,94
"109420","M145839","M145884",-14.2955553357191,92
"109421","M145839","M145885",-21.7931351374694,93
"109422","M145839","M145886",-20.5512431008695,94
"109423","M145839","M145887",-21.548191002454,94
"109424","M145839","M145888",-20.7993945791121,92
"109425","M145839","M145889",-20.3441937378577,94
"109426","M145839","M145890",-22.3354771430681,94
"109427","M145839","M145891",-19.5890479152816,93
"109428","M145839","M145892",-21.070999407836,94
"109429","M145839","M145893",-9.53177848309575,94
"109430","M145839","M145894",-14.1685585638041,93
"109431","M145839","M145895",-22.2207038356454,94
"109432","M145839","M145896",-16.1509264404541,92
"109433","M145839","M145897",-9.23586890792369,94
"109434","M145839","M145898",-15.9191369137556,94
"109435","M145839","M145899",-12.0943623424044,93
"109436","M145839","M145900",-28.5500682287333,94
"109437","M145839","M145901",-14.0286200622796,94
"109438","M145839","M145902",-15.5879318936662,93
"109439","M145839","M145903",-26.374017455283,94
"109440","M145839","M145904",-19.6571281686697,93
"109441","M145839","M145905",-26.7319501457606,94
"109442","M145839","M145906",-22.1159093251213,94
"109443","M145839","M145907",-19.6022007238383,94
"109444","M145839","M145908",-13.0490646414587,93
"109445","M145839","M145909",-20.5773058994698,94
"109446","M145839","M145910",-23.0889336708161,94
"109447","M145839","M145911",-11.3328392788769,93
"109448","M145839","M145912",-22.0292172837347,93
"109449","M145839","M145913",-17.7178222264601,94
"109450","M145839","M145914",-17.5296734781261,94
"109451","M145839","M145915",-20.4961594147851,94
"109452","M145839","M145916",-15.7393756245925,94
"109453","M145839","M145917",-16.7261181537979,94
"109454","M145839","M145918",-26.9901888240537,94
"109455","M145839","M145919",-22.0879523891382,85
"109456","M145839","M145920",-28.4319770892474,94
"109457","M145839","M145921",-25.0980374245648,92
"109458","M145839","M145922",-23.8919713750336,94
"109459","M145839","M145923",-16.5060207762135,94
"109460","M145839","M145924",-19.5208772034955,94
"109461","M145839","M145925",-19.1928439023818,94
"109462","M145839","M145926",-24.0052403172898,94
"109463","M145839","M145927",-22.7798510411121,94
"109464","M145839","M145928",-26.3071606017204,94
"109465","M145839","M145929",-26.7031569699809,92
"109466","M145839","M145930",-12.782645157446,94
"109467","M145839","M145931",-20.9611743463153,93
"109468","M145839","M145932",-14.0120613186376,94
"109469","M145839","M145933",-23.3480795037907,91
"109470","M145839","M145934",-18.9366470093071,94
"109471","M145839","M145935",-12.6753155965578,94
"109472","M145839","M145936",-16.0832616569288,94
"109473","M145839","M145937",-20.5772863106499,94
"109474","M145839","M145938",-15.4165290834961,94
"109475","M145839","M145939",-21.4911002854281,93
"109476","M145839","M145940",-23.8657752708863,94
"109477","M145839","M145941",-21.2657815288735,94
"109478","M145839","M145942",-19.8588567029108,94
"109479","M145839","M145943",-16.1884716277045,93
"109480","M145839","M145944",-24.8865133195684,93
"109481","M145839","M145945",-21.8858928946457,94
"109482","M145839","M145946",-18.7487787410119,94
"109483","M145839","M145947",-12.0466821095731,93
"109484","M145839","M145948",-16.9965542045803,93
"109485","M145839","M145949",-14.6717321758266,93
"109486","M145839","M145950",-20.0652246201804,93
"109487","M145839","M145951",-8.30459947387788,94
"109488","M145839","M145952",-17.6979955543037,93
"109489","M145839","M145953",-16.8785420278549,94
"109490","M145839","M145954",-18.3327804083398,93
"109491","M145839","M145955",-14.9842052522726,94
"109492","M145839","M145956",-15.7958301202486,93
"109493","M145839","M145957",-35.0556350863096,93
"109494","M145839","M145958",-17.6817548463469,93
"109495","M145839","M145959",-15.5398094079694,94
"109496","M145839","M145960",-18.9162024673917,92
"109497","M145839","M145961",-19.1389605128366,93
"109498","M145839","M145962",-16.4951718093212,94
"109499","M145839","M145963",-28.2125514337577,94
"109500","M145839","M145964",-13.2370332899383,94
"109501","M145839","M145965",-18.9485750326179,81
"109502","M145839","M145966",-24.4067090496514,94
"109503","M145839","M145967",-15.8128290661928,94
"109504","M145839","M145968",-28.4325481287032,94
"109505","M145839","M145969",-16.8684955837455,82
"109506","M145839","M145970",-12.8950072876914,81
"109507","M145839","M145971",-19.9283060147425,94
"109508","M145839","M145972",-16.3692304248883,91
"109509","M145839","M145973",-24.8977761488485,92
"109510","M145839","M145974",-20.8616666910652,94
"109511","M145839","M145975",-20.8525547104381,94
"109512","M145839","M145976",-9.44900700530781,91
