"","LocationYear","Location","Date_Time","Date","Time","Temp_C","Year","n_day"
"13546","Scott Creek 2025","Scott Creek",2025-07-21 00:15:00,2025-07-21,00:15:00,15.055,"2025",8866
"13547","Scott Creek 2025","Scott Creek",2025-07-21 00:30:00,2025-07-21,00:30:00,14.984,"2025",8866
"13548","Scott Creek 2025","Scott Creek",2025-07-21 00:45:00,2025-07-21,00:45:00,14.912,"2025",8866
"13549","Scott Creek 2025","Scott Creek",2025-07-21 01:00:00,2025-07-21,01:00:00,14.84,"2025",8866
"13550","Scott Creek 2025","Scott Creek",2025-07-21 01:15:00,2025-07-21,01:15:00,14.792,"2025",8866
"13551","Scott Creek 2025","Scott Creek",2025-07-21 01:30:00,2025-07-21,01:30:00,14.745,"2025",8866
"13552","Scott Creek 2025","Scott Creek",2025-07-21 01:45:00,2025-07-21,01:45:00,14.697,"2025",8866
"13553","Scott Creek 2025","Scott Creek",2025-07-21 02:00:00,2025-07-21,02:00:00,14.673,"2025",8866
"13554","Scott Creek 2025","Scott Creek",2025-07-21 02:15:00,2025-07-21,02:15:00,14.649,"2025",8866
"13555","Scott Creek 2025","Scott Creek",2025-07-21 02:30:00,2025-07-21,02:30:00,14.601,"2025",8866
"13556","Scott Creek 2025","Scott Creek",2025-07-21 02:45:00,2025-07-21,02:45:00,14.577,"2025",8866
"13557","Scott Creek 2025","Scott Creek",2025-07-21 03:00:00,2025-07-21,03:00:00,14.553,"2025",8866
"13558","Scott Creek 2025","Scott Creek",2025-07-21 03:15:00,2025-07-21,03:15:00,14.529,"2025",8866
"13559","Scott Creek 2025","Scott Creek",2025-07-21 03:30:00,2025-07-21,03:30:00,14.505,"2025",8866
"13560","Scott Creek 2025","Scott Creek",2025-07-21 03:45:00,2025-07-21,03:45:00,14.481,"2025",8866
"13561","Scott Creek 2025","Scott Creek",2025-07-21 04:00:00,2025-07-21,04:00:00,14.457,"2025",8866
"13562","Scott Creek 2025","Scott Creek",2025-07-21 04:15:00,2025-07-21,04:15:00,14.457,"2025",8866
"13563","Scott Creek 2025","Scott Creek",2025-07-21 04:30:00,2025-07-21,04:30:00,14.433,"2025",8866
"13564","Scott Creek 2025","Scott Creek",2025-07-21 04:45:00,2025-07-21,04:45:00,14.409,"2025",8866
"13565","Scott Creek 2025","Scott Creek",2025-07-21 05:00:00,2025-07-21,05:00:00,14.409,"2025",8866
"13566","Scott Creek 2025","Scott Creek",2025-07-21 05:15:00,2025-07-21,05:15:00,14.409,"2025",8866
"13567","Scott Creek 2025","Scott Creek",2025-07-21 05:30:00,2025-07-21,05:30:00,14.385,"2025",8866
"13568","Scott Creek 2025","Scott Creek",2025-07-21 05:45:00,2025-07-21,05:45:00,14.385,"2025",8866
"13569","Scott Creek 2025","Scott Creek",2025-07-21 06:00:00,2025-07-21,06:00:00,14.385,"2025",8866
"13570","Scott Creek 2025","Scott Creek",2025-07-21 06:15:00,2025-07-21,06:15:00,14.385,"2025",8866
"13571","Scott Creek 2025","Scott Creek",2025-07-21 06:30:00,2025-07-21,06:30:00,14.385,"2025",8866
"13572","Scott Creek 2025","Scott Creek",2025-07-21 06:45:00,2025-07-21,06:45:00,14.385,"2025",8866
"13573","Scott Creek 2025","Scott Creek",2025-07-21 07:00:00,2025-07-21,07:00:00,14.409,"2025",8866
"13574","Scott Creek 2025","Scott Creek",2025-07-21 07:15:00,2025-07-21,07:15:00,14.433,"2025",8866
"13575","Scott Creek 2025","Scott Creek",2025-07-21 07:30:00,2025-07-21,07:30:00,14.457,"2025",8866
"13576","Scott Creek 2025","Scott Creek",2025-07-21 07:45:00,2025-07-21,07:45:00,14.481,"2025",8866
"13577","Scott Creek 2025","Scott Creek",2025-07-21 08:00:00,2025-07-21,08:00:00,14.529,"2025",8866
"13578","Scott Creek 2025","Scott Creek",2025-07-21 08:15:00,2025-07-21,08:15:00,14.577,"2025",8866
"13579","Scott Creek 2025","Scott Creek",2025-07-21 08:30:00,2025-07-21,08:30:00,14.601,"2025",8866
"13580","Scott Creek 2025","Scott Creek",2025-07-21 08:45:00,2025-07-21,08:45:00,14.649,"2025",8866
"13581","Scott Creek 2025","Scott Creek",2025-07-21 09:00:00,2025-07-21,09:00:00,14.697,"2025",8866
"13582","Scott Creek 2025","Scott Creek",2025-07-21 09:15:00,2025-07-21,09:15:00,14.768,"2025",8866
"13583","Scott Creek 2025","Scott Creek",2025-07-21 09:30:00,2025-07-21,09:30:00,14.816,"2025",8866
"13584","Scott Creek 2025","Scott Creek",2025-07-21 09:45:00,2025-07-21,09:45:00,14.864,"2025",8866
"13585","Scott Creek 2025","Scott Creek",2025-07-21 10:00:00,2025-07-21,10:00:00,14.96,"2025",8866
"13586","Scott Creek 2025","Scott Creek",2025-07-21 10:15:00,2025-07-21,10:15:00,15.031,"2025",8866
"13587","Scott Creek 2025","Scott Creek",2025-07-21 10:30:00,2025-07-21,10:30:00,15.127,"2025",8866
"13588","Scott Creek 2025","Scott Creek",2025-07-21 10:45:00,2025-07-21,10:45:00,15.223,"2025",8866
"13589","Scott Creek 2025","Scott Creek",2025-07-21 11:00:00,2025-07-21,11:00:00,15.366,"2025",8866
"13590","Scott Creek 2025","Scott Creek",2025-07-21 11:15:00,2025-07-21,11:15:00,15.533,"2025",8866
"13591","Scott Creek 2025","Scott Creek",2025-07-21 11:30:00,2025-07-21,11:30:00,15.676,"2025",8866
"13592","Scott Creek 2025","Scott Creek",2025-07-21 11:45:00,2025-07-21,11:45:00,15.843,"2025",8866
"13593","Scott Creek 2025","Scott Creek",2025-07-21 12:00:00,2025-07-21,12:00:00,16.129,"2025",8866
"13594","Scott Creek 2025","Scott Creek",2025-07-21 12:15:00,2025-07-21,12:15:00,16.558,"2025",8866
"13595","Scott Creek 2025","Scott Creek",2025-07-21 12:30:00,2025-07-21,12:30:00,16.939,"2025",8866
"13596","Scott Creek 2025","Scott Creek",2025-07-21 12:45:00,2025-07-21,12:45:00,17.368,"2025",8866
"13597","Scott Creek 2025","Scott Creek",2025-07-21 13:00:00,2025-07-21,13:00:00,17.772,"2025",8866
"13598","Scott Creek 2025","Scott Creek",2025-07-21 13:15:00,2025-07-21,13:15:00,18.224,"2025",8866
"13599","Scott Creek 2025","Scott Creek",2025-07-21 13:30:00,2025-07-21,13:30:00,18.747,"2025",8866
"13600","Scott Creek 2025","Scott Creek",2025-07-21 13:45:00,2025-07-21,13:45:00,19.199,"2025",8866
"13601","Scott Creek 2025","Scott Creek",2025-07-21 14:00:00,2025-07-21,14:00:00,19.579,"2025",8866
"13602","Scott Creek 2025","Scott Creek",2025-07-21 14:15:00,2025-07-21,14:15:00,20.007,"2025",8866
"13603","Scott Creek 2025","Scott Creek",2025-07-21 14:30:00,2025-07-21,14:30:00,20.341,"2025",8866
"13604","Scott Creek 2025","Scott Creek",2025-07-21 14:45:00,2025-07-21,14:45:00,20.484,"2025",8866
"13605","Scott Creek 2025","Scott Creek",2025-07-21 15:00:00,2025-07-21,15:00:00,20.484,"2025",8866
"13606","Scott Creek 2025","Scott Creek",2025-07-21 15:15:00,2025-07-21,15:15:00,20.412,"2025",8866
"13607","Scott Creek 2025","Scott Creek",2025-07-21 15:30:00,2025-07-21,15:30:00,20.365,"2025",8866
"13608","Scott Creek 2025","Scott Creek",2025-07-21 15:45:00,2025-07-21,15:45:00,20.222,"2025",8866
"13609","Scott Creek 2025","Scott Creek",2025-07-21 16:00:00,2025-07-21,16:00:00,20.055,"2025",8866
"13610","Scott Creek 2025","Scott Creek",2025-07-21 16:15:00,2025-07-21,16:15:00,19.936,"2025",8866
"13611","Scott Creek 2025","Scott Creek",2025-07-21 16:30:00,2025-07-21,16:30:00,19.793,"2025",8866
"13612","Scott Creek 2025","Scott Creek",2025-07-21 16:45:00,2025-07-21,16:45:00,19.603,"2025",8866
"13613","Scott Creek 2025","Scott Creek",2025-07-21 17:00:00,2025-07-21,17:00:00,19.318,"2025",8866
"13614","Scott Creek 2025","Scott Creek",2025-07-21 17:15:00,2025-07-21,17:15:00,19.08,"2025",8866
"13615","Scott Creek 2025","Scott Creek",2025-07-21 17:30:00,2025-07-21,17:30:00,18.889,"2025",8866
"13616","Scott Creek 2025","Scott Creek",2025-07-21 17:45:00,2025-07-21,17:45:00,18.604,"2025",8866
"13617","Scott Creek 2025","Scott Creek",2025-07-21 18:00:00,2025-07-21,18:00:00,18.39,"2025",8866
"13618","Scott Creek 2025","Scott Creek",2025-07-21 18:15:00,2025-07-21,18:15:00,18.271,"2025",8866
"13619","Scott Creek 2025","Scott Creek",2025-07-21 18:30:00,2025-07-21,18:30:00,18.176,"2025",8866
"13620","Scott Creek 2025","Scott Creek",2025-07-21 18:45:00,2025-07-21,18:45:00,18.081,"2025",8866
"13621","Scott Creek 2025","Scott Creek",2025-07-21 19:00:00,2025-07-21,19:00:00,17.962,"2025",8866
"13622","Scott Creek 2025","Scott Creek",2025-07-21 19:15:00,2025-07-21,19:15:00,17.867,"2025",8866
"13623","Scott Creek 2025","Scott Creek",2025-07-21 19:30:00,2025-07-21,19:30:00,17.748,"2025",8866
"13624","Scott Creek 2025","Scott Creek",2025-07-21 19:45:00,2025-07-21,19:45:00,17.653,"2025",8866
"13625","Scott Creek 2025","Scott Creek",2025-07-21 20:00:00,2025-07-21,20:00:00,17.534,"2025",8866
"13626","Scott Creek 2025","Scott Creek",2025-07-21 20:15:00,2025-07-21,20:15:00,17.415,"2025",8866
"13627","Scott Creek 2025","Scott Creek",2025-07-21 20:30:00,2025-07-21,20:30:00,17.272,"2025",8866
"13628","Scott Creek 2025","Scott Creek",2025-07-21 20:45:00,2025-07-21,20:45:00,17.13,"2025",8866
"13629","Scott Creek 2025","Scott Creek",2025-07-21 21:00:00,2025-07-21,21:00:00,16.987,"2025",8866
"13630","Scott Creek 2025","Scott Creek",2025-07-21 21:15:00,2025-07-21,21:15:00,16.868,"2025",8866
"13631","Scott Creek 2025","Scott Creek",2025-07-21 21:30:00,2025-07-21,21:30:00,16.749,"2025",8866
"13632","Scott Creek 2025","Scott Creek",2025-07-21 21:45:00,2025-07-21,21:45:00,16.63,"2025",8866
"13633","Scott Creek 2025","Scott Creek",2025-07-21 22:00:00,2025-07-21,22:00:00,16.511,"2025",8866
"13634","Scott Creek 2025","Scott Creek",2025-07-21 22:15:00,2025-07-21,22:15:00,16.392,"2025",8866
"13635","Scott Creek 2025","Scott Creek",2025-07-21 22:30:00,2025-07-21,22:30:00,16.272,"2025",8866
"13636","Scott Creek 2025","Scott Creek",2025-07-21 22:45:00,2025-07-21,22:45:00,16.177,"2025",8866
"13637","Scott Creek 2025","Scott Creek",2025-07-21 23:00:00,2025-07-21,23:00:00,16.082,"2025",8866
"13638","Scott Creek 2025","Scott Creek",2025-07-21 23:15:00,2025-07-21,23:15:00,15.963,"2025",8866
"13639","Scott Creek 2025","Scott Creek",2025-07-21 23:30:00,2025-07-21,23:30:00,15.867,"2025",8866
"13640","Scott Creek 2025","Scott Creek",2025-07-21 23:45:00,2025-07-21,23:45:00,15.772,"2025",8866
"13641","Scott Creek 2025","Scott Creek",2025-07-22,2025-07-22,00:00:00,15.7,"2025",8866
"13642","Scott Creek 2025","Scott Creek",2025-07-22 00:15:00,2025-07-22,00:15:00,15.605,"2025",8866
"13643","Scott Creek 2025","Scott Creek",2025-07-22 00:30:00,2025-07-22,00:30:00,15.509,"2025",8866
"13644","Scott Creek 2025","Scott Creek",2025-07-22 00:45:00,2025-07-22,00:45:00,15.438,"2025",8866
"13645","Scott Creek 2025","Scott Creek",2025-07-22 01:00:00,2025-07-22,01:00:00,15.366,"2025",8866
"13646","Scott Creek 2025","Scott Creek",2025-07-22 01:15:00,2025-07-22,01:15:00,15.27,"2025",8866
"13647","Scott Creek 2025","Scott Creek",2025-07-22 01:30:00,2025-07-22,01:30:00,15.199,"2025",8866
"13648","Scott Creek 2025","Scott Creek",2025-07-22 01:45:00,2025-07-22,01:45:00,15.127,"2025",8866
"13649","Scott Creek 2025","Scott Creek",2025-07-22 02:00:00,2025-07-22,02:00:00,15.079,"2025",8866
"13650","Scott Creek 2025","Scott Creek",2025-07-22 02:15:00,2025-07-22,02:15:00,15.031,"2025",8866
"13651","Scott Creek 2025","Scott Creek",2025-07-22 02:30:00,2025-07-22,02:30:00,14.984,"2025",8866
"13652","Scott Creek 2025","Scott Creek",2025-07-22 02:45:00,2025-07-22,02:45:00,14.96,"2025",8866
"13653","Scott Creek 2025","Scott Creek",2025-07-22 03:00:00,2025-07-22,03:00:00,14.936,"2025",8866
"13654","Scott Creek 2025","Scott Creek",2025-07-22 03:15:00,2025-07-22,03:15:00,14.888,"2025",8866
"13655","Scott Creek 2025","Scott Creek",2025-07-22 03:30:00,2025-07-22,03:30:00,14.864,"2025",8866
"13656","Scott Creek 2025","Scott Creek",2025-07-22 03:45:00,2025-07-22,03:45:00,14.84,"2025",8866
"13657","Scott Creek 2025","Scott Creek",2025-07-22 04:00:00,2025-07-22,04:00:00,14.816,"2025",8866
"13658","Scott Creek 2025","Scott Creek",2025-07-22 04:15:00,2025-07-22,04:15:00,14.792,"2025",8866
"13659","Scott Creek 2025","Scott Creek",2025-07-22 04:30:00,2025-07-22,04:30:00,14.768,"2025",8866
"13660","Scott Creek 2025","Scott Creek",2025-07-22 04:45:00,2025-07-22,04:45:00,14.745,"2025",8866
"13661","Scott Creek 2025","Scott Creek",2025-07-22 05:00:00,2025-07-22,05:00:00,14.721,"2025",8866
"13662","Scott Creek 2025","Scott Creek",2025-07-22 05:15:00,2025-07-22,05:15:00,14.697,"2025",8866
"13663","Scott Creek 2025","Scott Creek",2025-07-22 05:30:00,2025-07-22,05:30:00,14.697,"2025",8866
"13664","Scott Creek 2025","Scott Creek",2025-07-22 05:45:00,2025-07-22,05:45:00,14.673,"2025",8866
"13665","Scott Creek 2025","Scott Creek",2025-07-22 06:00:00,2025-07-22,06:00:00,14.649,"2025",8866
"13666","Scott Creek 2025","Scott Creek",2025-07-22 06:15:00,2025-07-22,06:15:00,14.649,"2025",8866
"13667","Scott Creek 2025","Scott Creek",2025-07-22 06:30:00,2025-07-22,06:30:00,14.625,"2025",8866
"13668","Scott Creek 2025","Scott Creek",2025-07-22 06:45:00,2025-07-22,06:45:00,14.625,"2025",8866
"13669","Scott Creek 2025","Scott Creek",2025-07-22 07:00:00,2025-07-22,07:00:00,14.649,"2025",8866
"13670","Scott Creek 2025","Scott Creek",2025-07-22 07:15:00,2025-07-22,07:15:00,14.649,"2025",8866
"13671","Scott Creek 2025","Scott Creek",2025-07-22 07:30:00,2025-07-22,07:30:00,14.649,"2025",8866
"13672","Scott Creek 2025","Scott Creek",2025-07-22 07:45:00,2025-07-22,07:45:00,14.649,"2025",8866
"13673","Scott Creek 2025","Scott Creek",2025-07-22 08:00:00,2025-07-22,08:00:00,14.673,"2025",8866
"13674","Scott Creek 2025","Scott Creek",2025-07-22 08:15:00,2025-07-22,08:15:00,14.721,"2025",8866
"13675","Scott Creek 2025","Scott Creek",2025-07-22 08:30:00,2025-07-22,08:30:00,14.768,"2025",8866
"13676","Scott Creek 2025","Scott Creek",2025-07-22 08:45:00,2025-07-22,08:45:00,14.816,"2025",8866
"13677","Scott Creek 2025","Scott Creek",2025-07-22 09:00:00,2025-07-22,09:00:00,14.84,"2025",8866
"13678","Scott Creek 2025","Scott Creek",2025-07-22 09:15:00,2025-07-22,09:15:00,14.888,"2025",8866
"13679","Scott Creek 2025","Scott Creek",2025-07-22 09:30:00,2025-07-22,09:30:00,14.936,"2025",8866
"13680","Scott Creek 2025","Scott Creek",2025-07-22 09:45:00,2025-07-22,09:45:00,14.984,"2025",8866
"13681","Scott Creek 2025","Scott Creek",2025-07-22 10:00:00,2025-07-22,10:00:00,15.031,"2025",8866
"13682","Scott Creek 2025","Scott Creek",2025-07-22 10:15:00,2025-07-22,10:15:00,15.103,"2025",8866
"13683","Scott Creek 2025","Scott Creek",2025-07-22 10:30:00,2025-07-22,10:30:00,15.151,"2025",8866
"13684","Scott Creek 2025","Scott Creek",2025-07-22 10:45:00,2025-07-22,10:45:00,15.199,"2025",8866
"13685","Scott Creek 2025","Scott Creek",2025-07-22 11:00:00,2025-07-22,11:00:00,15.247,"2025",8866
"13686","Scott Creek 2025","Scott Creek",2025-07-22 11:15:00,2025-07-22,11:15:00,15.318,"2025",8866
"13687","Scott Creek 2025","Scott Creek",2025-07-22 11:30:00,2025-07-22,11:30:00,15.39,"2025",8866
"13688","Scott Creek 2025","Scott Creek",2025-07-22 11:45:00,2025-07-22,11:45:00,15.461,"2025",8866
"13689","Scott Creek 2025","Scott Creek",2025-07-22 12:00:00,2025-07-22,12:00:00,15.509,"2025",8866
"13690","Scott Creek 2025","Scott Creek",2025-07-22 12:15:00,2025-07-22,12:15:00,15.557,"2025",8866
"13691","Scott Creek 2025","Scott Creek",2025-07-22 12:30:00,2025-07-22,12:30:00,15.605,"2025",8866
"13692","Scott Creek 2025","Scott Creek",2025-07-22 12:45:00,2025-07-22,12:45:00,15.652,"2025",8866
"13693","Scott Creek 2025","Scott Creek",2025-07-22 13:00:00,2025-07-22,13:00:00,15.724,"2025",8866
"13694","Scott Creek 2025","Scott Creek",2025-07-22 13:15:00,2025-07-22,13:15:00,15.843,"2025",8866
"13695","Scott Creek 2025","Scott Creek",2025-07-22 13:30:00,2025-07-22,13:30:00,15.963,"2025",8866
"13696","Scott Creek 2025","Scott Creek",2025-07-22 13:45:00,2025-07-22,13:45:00,16.058,"2025",8866
"13697","Scott Creek 2025","Scott Creek",2025-07-22 14:00:00,2025-07-22,14:00:00,16.129,"2025",8866
"13698","Scott Creek 2025","Scott Creek",2025-07-22 14:15:00,2025-07-22,14:15:00,16.392,"2025",8866
"13699","Scott Creek 2025","Scott Creek",2025-07-22 14:30:00,2025-07-22,14:30:00,16.987,"2025",8866
"13700","Scott Creek 2025","Scott Creek",2025-07-22 14:45:00,2025-07-22,14:45:00,17.249,"2025",8866
"13701","Scott Creek 2025","Scott Creek",2025-07-22 15:00:00,2025-07-22,15:00:00,17.177,"2025",8866
"13702","Scott Creek 2025","Scott Creek",2025-07-22 15:15:00,2025-07-22,15:15:00,17.201,"2025",8866
"13703","Scott Creek 2025","Scott Creek",2025-07-22 15:30:00,2025-07-22,15:30:00,17.201,"2025",8866
"13704","Scott Creek 2025","Scott Creek",2025-07-22 15:45:00,2025-07-22,15:45:00,17.177,"2025",8866
"13705","Scott Creek 2025","Scott Creek",2025-07-22 16:00:00,2025-07-22,16:00:00,17.249,"2025",8866
"13706","Scott Creek 2025","Scott Creek",2025-07-22 16:15:00,2025-07-22,16:15:00,17.296,"2025",8866
"13707","Scott Creek 2025","Scott Creek",2025-07-22 16:30:00,2025-07-22,16:30:00,17.272,"2025",8866
"13708","Scott Creek 2025","Scott Creek",2025-07-22 16:45:00,2025-07-22,16:45:00,17.177,"2025",8866
"13709","Scott Creek 2025","Scott Creek",2025-07-22 17:00:00,2025-07-22,17:00:00,17.058,"2025",8866
"13710","Scott Creek 2025","Scott Creek",2025-07-22 17:15:00,2025-07-22,17:15:00,17.034,"2025",8866
"13711","Scott Creek 2025","Scott Creek",2025-07-22 17:30:00,2025-07-22,17:30:00,16.987,"2025",8866
"13712","Scott Creek 2025","Scott Creek",2025-07-22 17:45:00,2025-07-22,17:45:00,16.892,"2025",8866
"13713","Scott Creek 2025","Scott Creek",2025-07-22 18:00:00,2025-07-22,18:00:00,16.749,"2025",8866
"13714","Scott Creek 2025","Scott Creek",2025-07-22 18:15:00,2025-07-22,18:15:00,16.606,"2025",8866
"13715","Scott Creek 2025","Scott Creek",2025-07-22 18:30:00,2025-07-22,18:30:00,16.487,"2025",8866
"13716","Scott Creek 2025","Scott Creek",2025-07-22 18:45:00,2025-07-22,18:45:00,16.392,"2025",8866
"13717","Scott Creek 2025","Scott Creek",2025-07-22 19:00:00,2025-07-22,19:00:00,16.32,"2025",8866
"13718","Scott Creek 2025","Scott Creek",2025-07-22 19:15:00,2025-07-22,19:15:00,16.249,"2025",8866
"13719","Scott Creek 2025","Scott Creek",2025-07-22 19:30:00,2025-07-22,19:30:00,16.177,"2025",8866
"13720","Scott Creek 2025","Scott Creek",2025-07-22 19:45:00,2025-07-22,19:45:00,16.082,"2025",8866
"13721","Scott Creek 2025","Scott Creek",2025-07-22 20:00:00,2025-07-22,20:00:00,15.986,"2025",8866
"13722","Scott Creek 2025","Scott Creek",2025-07-22 20:15:00,2025-07-22,20:15:00,15.915,"2025",8866
"13723","Scott Creek 2025","Scott Creek",2025-07-22 20:30:00,2025-07-22,20:30:00,15.819,"2025",8866
"13724","Scott Creek 2025","Scott Creek",2025-07-22 20:45:00,2025-07-22,20:45:00,15.748,"2025",8866
"13725","Scott Creek 2025","Scott Creek",2025-07-22 21:00:00,2025-07-22,21:00:00,15.652,"2025",8866
"13726","Scott Creek 2025","Scott Creek",2025-07-22 21:15:00,2025-07-22,21:15:00,15.581,"2025",8866
"13727","Scott Creek 2025","Scott Creek",2025-07-22 21:30:00,2025-07-22,21:30:00,15.509,"2025",8866
"13728","Scott Creek 2025","Scott Creek",2025-07-22 21:45:00,2025-07-22,21:45:00,15.414,"2025",8866
"13729","Scott Creek 2025","Scott Creek",2025-07-22 22:00:00,2025-07-22,22:00:00,15.366,"2025",8866
"13730","Scott Creek 2025","Scott Creek",2025-07-22 22:15:00,2025-07-22,22:15:00,15.294,"2025",8866
"13731","Scott Creek 2025","Scott Creek",2025-07-22 22:30:00,2025-07-22,22:30:00,15.223,"2025",8866
"13732","Scott Creek 2025","Scott Creek",2025-07-22 22:45:00,2025-07-22,22:45:00,15.151,"2025",8866
"13733","Scott Creek 2025","Scott Creek",2025-07-22 23:00:00,2025-07-22,23:00:00,15.103,"2025",8866
"13734","Scott Creek 2025","Scott Creek",2025-07-22 23:15:00,2025-07-22,23:15:00,15.031,"2025",8866
"13735","Scott Creek 2025","Scott Creek",2025-07-22 23:30:00,2025-07-22,23:30:00,14.984,"2025",8866
"13736","Scott Creek 2025","Scott Creek",2025-07-22 23:45:00,2025-07-22,23:45:00,14.912,"2025",8866
"13737","Scott Creek 2025","Scott Creek",2025-07-23,2025-07-23,00:00:00,14.864,"2025",8866
"13738","Scott Creek 2025","Scott Creek",2025-07-23 00:15:00,2025-07-23,00:15:00,14.792,"2025",8866
"13739","Scott Creek 2025","Scott Creek",2025-07-23 00:30:00,2025-07-23,00:30:00,14.768,"2025",8866
"13740","Scott Creek 2025","Scott Creek",2025-07-23 00:45:00,2025-07-23,00:45:00,14.721,"2025",8866
"13741","Scott Creek 2025","Scott Creek",2025-07-23 01:00:00,2025-07-23,01:00:00,14.697,"2025",8866
"13742","Scott Creek 2025","Scott Creek",2025-07-23 01:15:00,2025-07-23,01:15:00,14.673,"2025",8866
"13743","Scott Creek 2025","Scott Creek",2025-07-23 01:30:00,2025-07-23,01:30:00,14.649,"2025",8866
"13744","Scott Creek 2025","Scott Creek",2025-07-23 01:45:00,2025-07-23,01:45:00,14.625,"2025",8866
"13745","Scott Creek 2025","Scott Creek",2025-07-23 02:00:00,2025-07-23,02:00:00,14.601,"2025",8866
"13746","Scott Creek 2025","Scott Creek",2025-07-23 02:15:00,2025-07-23,02:15:00,14.601,"2025",8866
"13747","Scott Creek 2025","Scott Creek",2025-07-23 02:30:00,2025-07-23,02:30:00,14.577,"2025",8866
"13748","Scott Creek 2025","Scott Creek",2025-07-23 02:45:00,2025-07-23,02:45:00,14.553,"2025",8866
"13749","Scott Creek 2025","Scott Creek",2025-07-23 03:00:00,2025-07-23,03:00:00,14.529,"2025",8866
"13750","Scott Creek 2025","Scott Creek",2025-07-23 03:15:00,2025-07-23,03:15:00,14.529,"2025",8866
"13751","Scott Creek 2025","Scott Creek",2025-07-23 03:30:00,2025-07-23,03:30:00,14.505,"2025",8866
"13752","Scott Creek 2025","Scott Creek",2025-07-23 03:45:00,2025-07-23,03:45:00,14.481,"2025",8866
"13753","Scott Creek 2025","Scott Creek",2025-07-23 04:00:00,2025-07-23,04:00:00,14.481,"2025",8866
"13754","Scott Creek 2025","Scott Creek",2025-07-23 04:15:00,2025-07-23,04:15:00,14.457,"2025",8866
"13755","Scott Creek 2025","Scott Creek",2025-07-23 04:30:00,2025-07-23,04:30:00,14.457,"2025",8866
